total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
3,4,220.08,19.03,13.1,0
2,3,118.98,0.78,62.4,0
4,3,207.31,5.39,118.0,1
1,3,44.15,0.67,0.68,1
2,2,134.52,12.17,349.02,0
5,5,176.54,2.51,135.26,0
2,4,90.37,10.69,325.6,1
2,2,150.98,4.98,122.84,1
5,2,375.04,29.24,174.88,0
1,3,79.12,0.0,12.87,1
3,2,303.44,5.16,450.41,1
1,3,60.15,2.51,91.35,0
3,4,181.33,0.51,90.36,0
5,2,279.61,5.65,98.66,0
1,3,38.83,1.23,0.56,1
6,4,214.6,2.98,178.23,0
6,2,283.17,1.39,46.97,0
1,2,54.4,3.87,157.8,0
10,5,470.51,0.43,111.44,0
2,2,95.04,10.77,12.32,1
1,0,75.01,6.9,2390.61,0
1,4,55.49,1.52,294.23,0
3,2,246.45,5.75,488.17,1
4,2,228.01,20.33,136.01,0
3,2,97.45,0.41,16.32,0
6,4,342.32,25.42,55.67,0
5,4,245.33,2.67,2161.17,0
3,3,234.94,2.81,349.9,0
5,3,281.66,8.7,10.91,0
7,2,314.14,5.63,74.14,0
1,4,53.7,4.23,127.28,0
3,4,124.66,0.62,126.56,0
3,2,184.19,4.85,70.07,0
3,5,197.32,6.42,1536.91,0
4,4,103.04,0.61,135.86,0
3,3,262.4,3.59,423.54,0
4,5,145.59,5.15,79.08,1
4,2,238.06,7.37,12.19,0
4,4,200.48,5.0,129.39,0
1,2,51.49,1.95,428.66,0
3,3,183.93,5.89,51.34,0
3,4,158.72,2.31,6.78,0
3,3,291.37,4.2,1187.45,0
7,4,465.68,6.8,101.06,0
3,2,199.85,3.66,129.1,0
1,3,82.7,5.17,5.88,0
3,1,241.59,4.85,1222.55,0
6,0,306.27,8.2,590.33,0
5,3,304.18,10.8,81.58,0
4,3,182.99,18.82,127.29,0
2,2,123.6,1.92,118.15,0
3,3,251.14,14.29,32.07,0
4,3,145.94,10.08,81.92,0
10,3,733.84,12.56,507.6,0
4,1,272.96,0.81,442.08,0
5,3,276.85,9.89,7.09,0
3,3,242.56,0.19,68.21,0
3,3,158.24,13.76,75.04,0
5,4,256.92,36.06,234.07,1
3,3,134.67,2.83,1568.42,1
10,4,323.06,0.39,73.46,1
3,5,122.04,13.95,1753.31,0
1,4,45.47,3.49,10.35,0
5,3,364.68,1.24,75.17,0
1,2,82.84,3.65,357.14,0
2,4,67.05,0.22,573.58,0
3,2,280.2,3.36,511.62,0
5,2,221.39,5.83,321.4,0
3,4,171.5,4.7,503.03,0
1,3,51.54,1.02,585.81,0
4,2,199.06,0.91,496.27,0
3,5,161.06,3.51,242.18,0
7,3,302.88,4.21,140.3,0
3,3,136.48,4.78,54.27,0
5,2,242.61,11.98,124.44,0
2,3,135.8,11.26,13.02,1
5,4,223.78,0.99,10.71,0
5,3,373.51,7.32,103.9,0
6,2,351.69,47.48,90.22,0
1,3,48.71,0.15,129.93,0
3,3,195.63,4.02,7.52,0
4,4,207.94,3.49,5.88,0
1,3,62.21,0.0,591.56,0
3,2,181.77,20.71,58.32,0
7,2,499.22,16.95,263.43,1
3,4,121.25,10.65,0.86,1
9,4,399.29,14.32,277.27,0
1,2,47.15,1.26,89.99,0
5,3,185.36,0.0,82.81,1
4,0,312.55,0.12,344.05,0
4,2,233.01,8.54,853.06,1
8,0,454.19,0.72,125.67,0
2,4,126.29,0.02,6.64,0
6,3,174.38,5.42,88.25,0
5,5,272.14,0.37,470.86,0
2,4,143.88,21.14,76.7,0
6,3,439.39,2.87,235.7,1
3,3,211.35,19.7,115.45,0
5,4,261.75,1.24,1.58,0
3,2,235.16,0.7,326.16,0
6,2,444.96,33.4,21.89,0
4,3,118.47,0.28,44.05,0
2,1,89.68,2.14,346.26,0
4,2,112.81,0.32,541.53,1
2,1,202.75,0.7,146.77,0
3,1,188.02,14.78,532.56,1
2,3,89.28,5.43,96.44,0
1,3,53.25,6.17,11.54,1
2,3,73.23,6.31,144.26,0
4,1,187.08,3.6,89.81,0
3,3,150.61,3.61,64.78,0
4,1,266.46,29.73,237.16,0
2,3,105.32,2.27,112.27,1
5,4,296.98,10.46,5.72,0
5,1,328.23,5.59,58.01,0
3,1,168.1,0.24,2269.2,0
6,3,224.19,20.83,28.9,0
4,2,141.5,4.04,165.81,0
5,2,218.69,16.96,55.85,0
2,2,192.21,2.31,3.18,0
1,2,75.96,2.08,28.75,0
6,5,405.68,0.34,49.48,1
6,4,295.9,26.91,13.2,0
2,3,108.99,3.19,7.89,1
3,4,169.25,13.69,32.33,0
4,0,253.29,7.97,72.33,0
4,1,201.67,6.15,7.4,0
6,2,231.74,28.37,79.22,1
2,3,118.96,1.03,1235.22,0
3,4,173.25,3.76,82.98,0
1,2,68.5,0.0,68.93,0
3,2,144.28,4.9,94.47,0
1,4,67.79,0.0,62.67,0
6,3,226.3,3.98,1.29,1
4,3,361.79,6.98,200.92,0
6,3,433.85,11.53,71.06,1
1,2,45.86,3.22,402.04,0
2,3,82.7,1.91,53.65,0
2,3,93.47,1.83,7.08,0
3,2,134.94,10.32,103.7,1
5,4,204.97,5.6,199.6,0
3,0,242.48,6.07,11.83,0
2,3,64.16,1.54,114.71,0
1,2,23.92,0.79,122.45,0
1,1,83.78,7.46,37.08,1
5,1,223.09,5.16,6.58,1
3,2,160.98,0.48,2148.03,0
5,3,284.53,0.53,5.23,1
5,2,173.49,4.14,43.45,0
2,4,171.65,4.24,2171.58,0
2,2,120.55,4.27,11.14,1
5,4,255.96,24.61,14.48,0
5,2,393.44,0.72,295.54,0
3,1,153.19,4.04,113.03,0
1,2,37.03,2.26,431.96,0
1,4,49.22,2.3,102.33,0
2,1,63.29,4.03,113.14,0
1,3,46.81,1.45,3.16,0
2,0,152.37,12.42,181.5,0
3,3,201.72,3.35,63.84,0
2,5,82.02,3.26,11.89,0
1,3,66.44,1.07,204.04,0
6,3,504.12,17.1,8.34,0
4,3,265.89,23.78,336.16,0
7,5,314.46,9.06,289.58,0
3,4,270.23,6.23,1277.22,1
4,1,170.48,2.67,22.34,0
2,1,132.32,3.62,53.42,0
4,3,234.69,6.98,46.42,1
2,3,143.35,3.3,12.96,0
1,2,68.51,2.69,126.62,0
7,3,463.99,8.1,50.32,0
4,3,273.11,1.75,545.06,0
7,3,267.92,5.79,463.2,0
3,3,122.82,4.24,149.78,0
3,4,212.97,7.47,9.85,1
3,2,229.14,5.1,320.46,0
5,4,232.45,7.54,2374.53,0
4,0,125.66,9.78,12.26,0
7,1,641.5,47.38,73.18,1
1,5,58.22,0.32,9.28,1
5,3,219.86,10.06,68.15,1
3,3,183.68,3.49,2742.31,0
2,2,120.29,0.36,475.0,0
4,2,154.96,12.1,9.91,0
4,3,207.94,2.7,2.16,1
2,3,81.19,7.24,138.68,1
2,3,147.15,1.37,446.17,0
3,2,177.14,10.43,145.89,0
3,3,184.85,13.65,59.08,0
3,3,156.12,0.5,36.85,1
2,5,90.0,9.43,131.35,0
1,3,45.17,0.0,250.12,1
8,3,256.71,3.61,6.13,1
7,4,461.57,13.95,155.05,0
3,3,197.65,3.5,98.31,1
10,3,653.97,45.81,26.82,0
4,3,201.05,28.01,339.36,0
1,4,52.14,5.26,429.39,0
1,3,46.62,1.76,37.27,0
7,2,382.57,1.49,141.15,0
4,3,191.48,6.82,10.04,0
6,3,414.96,27.5,100.54,0
6,3,376.9,29.74,382.86,0
3,2,150.34,15.91,78.61,0
1,3,35.05,0.85,6.1,1
2,3,124.78,2.11,55.91,0
1,3,26.11,1.29,13.12,1
2,3,115.25,1.48,3.1,0
3,4,205.15,0.75,126.42,0
1,4,61.2,4.68,323.13,0
2,3,168.01,3.88,7.02,1
3,5,179.69,4.16,2971.07,0
3,1,202.85,16.6,381.84,0
3,2,122.28,4.56,153.31,0
3,0,174.19,21.55,19.14,0
4,4,324.58,0.37,110.03,0
7,4,214.37,12.93,12.59,1
1,3,55.01,1.25,3.5,1
1,2,83.8,9.16,2055.41,0
6,3,306.9,14.41,1848.25,1
4,3,260.52,25.63,114.16,1
5,4,239.76,7.04,529.1,0
2,2,131.91,3.25,44.15,0
6,2,357.24,35.37,72.16,0
7,5,265.58,4.34,400.01,1
4,3,143.66,2.89,287.96,0
1,3,36.68,4.04,512.06,0
6,3,222.7,0.95,837.76,0
5,4,253.26,19.77,4.67,0
5,3,234.79,18.08,20.47,0
1,3,36.43,3.33,169.27,0
5,2,354.85,12.0,106.82,0
2,3,79.17,1.22,34.42,1
2,4,63.49,5.79,3.51,0
4,5,197.51,21.18,478.37,0
2,5,106.6,1.34,522.93,0
4,3,331.35,28.89,149.83,1
4,4,239.19,26.12,89.45,0
1,3,47.15,0.0,34.96,1
4,3,248.52,6.59,374.45,1
7,4,297.78,0.75,141.54,0
2,4,92.92,7.52,40.22,0
4,0,123.11,13.03,115.25,0
3,5,153.1,15.08,137.83,0
3,4,188.14,21.16,155.19,1
2,4,102.81,1.68,90.46,0
3,4,128.16,4.3,307.12,0
1,3,32.36,3.33,588.64,0
9,4,537.98,2.61,77.78,1
4,3,352.79,1.69,4.33,0
4,3,199.48,14.73,53.85,1
3,2,100.54,14.69,40.2,1
4,4,358.63,29.01,14.04,0
3,4,137.34,4.73,13.2,0
3,5,100.94,2.04,223.57,0
3,2,139.76,4.38,371.33,0
2,2,181.13,4.18,2578.55,1
2,3,78.13,1.32,44.37,1
4,4,108.09,1.27,82.81,0
6,4,278.97,1.06,10.72,0
2,3,95.81,4.15,333.98,0
1,4,47.28,0.45,114.14,1
2,1,113.46,0.2,104.95,0
8,3,471.94,43.8,129.16,1
6,0,362.37,39.99,58.13,1
4,1,245.3,5.01,5.95,0
7,4,410.09,28.46,196.41,0
3,3,209.78,5.44,35.82,1
9,1,572.9,16.11,4.6,0
2,3,115.66,12.21,14.98,1
2,1,93.54,0.38,369.66,1
4,3,178.83,18.11,900.77,0
3,2,179.76,4.9,862.64,0
4,2,171.96,4.3,70.29,0
3,2,105.22,1.44,210.55,0
4,3,218.37,0.91,60.17,0
2,1,145.49,3.67,175.03,0
1,3,66.8,7.33,12.53,0
7,3,294.33,10.99,178.92,0
6,4,332.73,11.1,37.88,0
8,4,355.76,33.1,141.28,1
5,4,360.26,6.18,48.87,0
5,3,318.49,1.16,2293.64,1
4,2,186.43,22.93,60.44,0
2,3,112.22,2.96,3.67,0
2,3,156.73,4.07,2587.9,0
2,3,161.87,3.6,93.5,0
6,3,439.6,37.32,43.21,0
2,3,69.85,7.29,144.98,0
7,4,307.06,10.47,11.25,0
4,5,167.22,4.61,65.88,0
5,4,320.33,6.56,77.32,0
1,1,86.95,8.46,350.97,1
2,5,160.91,1.72,6.09,0
7,3,339.55,9.46,282.31,0
2,3,83.81,6.54,8.82,0
2,0,122.78,2.68,64.56,0
2,3,64.3,0.66,310.42,0
2,3,93.31,1.14,141.92,0
2,2,55.77,5.49,125.64,0
4,1,314.01,18.76,524.15,0
3,3,199.79,0.45,97.72,0
4,3,214.63,5.65,782.88,0
2,1,168.17,2.24,964.61,0
5,3,288.63,1.09,3.16,1
5,1,300.34,11.31,65.45,0
1,3,41.35,1.5,82.44,0
3,2,112.59,13.13,123.65,0
1,5,63.67,1.37,87.23,0
5,0,373.88,6.16,790.31,1
5,3,264.68,4.05,64.08,0
6,2,454.87,13.68,113.26,0
2,2,147.51,1.9,37.95,0
3,2,211.68,3.51,243.4,0
2,5,90.56,6.75,377.64,0
3,0,217.23,8.7,58.49,0
4,3,158.53,0.31,11.19,0
1,3,75.37,2.46,244.25,0
5,4,242.62,33.33,7.36,0
4,3,201.93,17.86,113.53,0
6,2,183.54,4.32,10.5,0
2,3,98.9,9.99,56.92,1
6,5,142.63,2.75,1867.72,0
10,4,188.24,11.9,497.41,0
7,3,372.87,33.43,14.82,0
5,3,307.99,25.56,1525.03,0
5,2,428.3,11.26,23.21,1
4,3,186.97,18.87,81.13,1
2,2,99.57,9.98,105.23,0
4,1,301.45,1.29,3.63,0
5,3,176.31,13.67,532.2,0
9,1,497.08,12.64,1624.68,0
4,2,164.28,0.19,190.76,0
2,2,80.44,2.88,354.24,0
5,5,220.25,14.92,660.34,1
8,4,430.1,7.77,94.01,0
2,3,125.19,9.84,144.13,1
3,2,122.46,8.77,8.55,0
4,3,187.83,4.45,454.79,0
2,3,105.23,3.12,359.45,0
1,0,77.47,0.57,31.0,0
3,5,184.34,4.52,39.52,0
6,3,326.89,29.62,272.24,0
1,5,53.03,4.52,895.89,0
3,3,98.74,14.06,32.69,1
5,3,357.9,7.28,2750.4,0
7,3,372.21,34.84,330.08,1
9,0,448.78,38.34,390.67,0
3,4,152.8,0.27,583.41,1
7,3,277.46,0.33,105.44,0
1,3,31.76,2.42,10.0,0
5,3,258.92,1.12,2463.04,1
4,3,223.31,6.33,5.27,0
2,4,85.19,9.5,537.12,0
4,3,326.14,1.81,107.49,0
2,4,128.37,7.94,23.19,0
6,5,291.56,17.28,114.46,0
3,3,165.43,1.03,135.79,1
4,2,118.45,12.14,179.32,0
2,3,110.49,4.29,46.15,0
2,2,72.82,2.2,271.07,1
10,4,531.34,1.87,70.68,0
5,3,320.03,9.44,16.87,0
8,2,568.8,47.26,151.7,0
2,4,114.28,0.22,102.99,0
2,3,172.36,6.47,79.32,0
4,0,204.89,6.63,13.02,0
3,2,246.92,23.83,28.55,0
2,4,121.26,3.46,1238.47,0
5,3,309.62,22.97,4.27,0
3,5,85.23,1.59,2.35,1
2,3,84.89,0.0,739.52,0
3,2,138.59,13.71,6.38,0
4,3,177.69,2.99,1.81,1
5,1,435.88,9.29,53.7,0
3,4,98.38,0.07,567.98,0
4,3,195.73,2.49,1012.51,1
2,5,64.75,8.34,258.25,0
7,3,332.83,19.29,137.94,0
7,1,203.71,3.11,293.1,0
5,3,325.12,42.91,140.78,0
1,3,62.37,1.44,1.68,0
4,4,124.78,9.67,587.78,0
4,3,194.95,2.73,570.28,1
10,3,492.75,64.09,25.33,0
10,2,392.22,0.65,2690.8,0
6,2,166.55,12.27,450.46,0
1,3,33.01,0.36,78.71,0
7,3,311.44,6.99,8.37,0
4,3,285.06,25.85,87.7,0
5,3,276.21,1.12,5.78,1
3,2,127.93,3.99,4.75,0
3,3,179.1,7.18,533.96,1
3,0,124.12,0.83,128.96,0
2,3,139.29,0.24,83.64,0
3,0,104.93,0.47,572.15,0
6,3,317.77,2.0,0.93,0
1,0,69.06,0.63,9.91,1
2,5,83.78,0.12,201.14,1
2,3,89.1,8.97,222.43,0
3,3,227.23,11.83,53.69,0
10,4,504.98,9.31,415.69,0
2,2,128.52,0.0,224.08,0
2,3,146.39,0.0,107.99,1
7,4,315.35,9.34,89.44,0
6,3,323.5,2.36,9.21,1
1,3,33.42,0.54,95.05,0
5,3,261.83,12.02,82.07,1
4,3,79.35,1.57,67.09,0
5,3,256.85,0.73,24.82,1
3,1,230.14,18.49,14.38,0
10,3,545.75,11.6,2956.12,0
1,3,58.6,1.96,72.72,1
2,4,162.66,2.74,112.5,1
3,3,219.15,18.2,118.82,1
3,4,103.36,9.14,110.8,1
7,3,321.61,0.18,34.76,0
4,3,251.32,7.64,41.95,0
1,0,65.77,2.8,292.4,0
3,2,78.61,5.49,475.67,0
3,4,115.65,3.74,1.8,1
8,3,324.86,25.55,64.04,0
4,5,187.88,0.62,484.96,1
4,4,159.61,23.05,316.67,0
5,3,275.53,2.94,262.18,1
5,4,306.29,0.0,88.6,1
4,3,150.34,15.26,36.28,0
2,2,128.06,8.57,0.56,1
6,1,339.17,12.29,68.74,0
5,4,352.28,33.66,86.49,0
5,3,349.03,0.39,36.59,1
10,3,410.98,12.93,29.84,0
5,2,260.86,3.39,4.43,0
6,4,405.54,1.57,1798.7,0
7,4,525.8,9.67,133.53,0
2,3,144.37,13.14,6.72,0
3,3,194.02,0.86,2866.75,0
4,3,114.06,8.49,405.58,0
3,3,196.27,4.24,14.26,0
6,4,361.02,32.26,9.21,1
5,5,120.33,8.29,43.39,0
5,3,384.69,47.85,1019.2,0
10,2,463.34,13.45,91.62,1
2,2,98.78,3.02,6.71,0
5,4,335.99,0.37,42.16,0
4,4,258.85,21.98,279.03,0
3,1,156.75,2.78,133.09,0
2,1,191.92,18.2,63.83,0
6,3,201.26,15.14,5.79,0
4,2,338.55,26.2,2606.48,0
6,1,196.92,7.51,10.14,0
4,3,257.01,8.34,2317.55,0
2,4,83.26,2.84,500.03,1
3,3,125.44,0.48,115.49,1
3,3,166.42,3.88,5.47,0
8,4,310.4,5.6,2920.21,1
1,2,35.48,3.7,40.86,1
9,3,413.34,5.09,18.95,0
9,4,286.78,10.68,43.28,0
10,2,298.61,52.59,10.26,1
3,5,166.38,5.23,43.64,1
8,3,330.13,24.51,501.22,0
3,2,126.35,17.01,53.81,0
1,4,51.19,5.75,114.9,0
2,3,59.16,5.59,266.21,0
7,3,359.43,0.9,5.08,0
1,3,27.9,0.91,1.38,0
4,3,306.31,8.49,99.06,0
1,0,35.97,0.0,12.36,0
2,3,125.65,2.89,564.53,1
1,3,56.93,0.24,489.9,0
6,3,198.32,6.57,144.16,0
4,4,232.49,23.02,516.05,0
6,5,333.51,32.71,1477.06,0
5,0,298.5,5.9,35.61,0
8,4,621.12,40.16,323.4,0
4,2,221.72,26.85,99.72,0
4,4,209.8,18.24,112.11,0
4,5,168.0,0.51,396.94,0
3,3,151.35,3.44,14.18,0
6,3,224.7,25.02,106.62,0
4,4,183.68,18.62,498.05,0
5,4,257.9,21.51,74.07,1
5,2,277.75,10.79,237.48,0
2,3,86.98,2.19,211.23,0
4,3,127.84,7.54,42.35,0
2,4,115.05,2.36,14.76,1
4,2,207.04,3.85,49.38,0
4,3,242.27,11.53,450.21,0
10,3,456.61,17.73,39.2,0
1,4,47.07,4.57,111.73,0
1,2,30.68,3.59,312.59,0
1,5,34.72,0.82,7.63,0
3,0,280.81,9.06,8.15,1
6,2,373.55,5.38,127.76,0
6,3,384.88,7.1,5.1,1
5,2,354.56,1.09,380.84,0
6,4,353.6,34.8,28.44,1
3,4,95.08,11.88,332.16,1
1,3,36.52,1.37,2039.62,0
1,5,35.73,0.65,58.31,0
6,3,515.33,46.56,122.01,0
5,5,161.77,6.49,471.38,0
5,2,145.42,11.13,6.17,0
3,4,126.2,4.16,138.33,0
3,0,160.59,13.77,107.68,0
7,3,381.84,1.24,935.75,0
1,3,36.74,2.54,891.96,0
5,4,216.04,4.15,1.45,1
3,3,135.41,4.81,11.14,0
1,3,62.25,1.23,638.69,0
5,4,209.44,3.9,77.4,0
3,4,113.96,3.9,12.59,1
5,0,209.59,0.76,715.72,0
5,4,305.57,27.73,13.86,0
4,3,268.42,5.65,136.97,0
5,4,183.59,4.85,14.3,0
4,2,151.86,8.6,472.25,0
2,2,134.78,4.45,589.8,1
5,4,265.84,0.48,109.67,1
4,2,241.46,0.55,11.22,0
1,3,59.6,5.56,155.59,0
6,3,274.97,17.59,3.4,0
4,3,245.06,31.31,124.23,0
6,3,357.02,27.1,445.95,1
6,3,366.25,23.26,143.62,0
3,3,74.37,2.31,110.29,0
4,1,172.82,6.07,87.93,1
3,4,218.16,0.74,2.81,0
3,4,112.46,2.08,104.23,0
6,0,311.34,10.22,10.01,0
5,4,216.3,0.07,2543.93,1
2,2,118.05,9.4,139.47,0
4,2,208.1,21.53,307.88,1
10,3,682.47,61.67,526.0,0
4,3,202.01,4.93,22.3,0
5,1,252.68,0.21,76.56,0
5,4,375.48,6.37,378.72,0
3,5,107.43,2.05,313.68,0
3,5,172.4,14.38,13.36,0
5,1,157.57,14.68,72.76,1
3,4,108.52,3.06,1.65,1
4,3,208.55,3.47,14.56,0
5,4,243.68,10.67,244.37,0
5,4,399.98,8.79,12.09,0
2,3,105.45,8.61,1.88,1
2,3,207.75,17.4,545.37,0
2,3,103.9,11.73,20.99,0
4,3,126.14,4.13,48.96,0
3,5,131.98,0.8,373.75,0
4,4,341.31,1.16,2904.13,0
1,3,33.4,0.45,43.42,0
4,2,224.0,24.53,121.83,0
3,3,294.04,0.87,90.64,0
4,3,243.81,0.47,2523.61,1
3,2,264.59,20.99,142.16,1
2,4,140.65,0.34,79.29,0
6,4,249.18,7.63,118.09,0
2,2,164.07,5.12,81.64,1
5,4,145.39,3.59,10.35,0
7,4,576.34,7.15,118.02,1
4,3,122.91,1.77,129.33,0
6,3,284.22,0.19,3.81,0
2,4,68.9,2.14,6.07,0
3,3,92.67,2.13,145.94,0
3,3,152.37,4.34,2342.25,0
1,1,75.53,6.36,350.64,0
3,0,214.78,24.54,68.1,0
3,4,203.18,8.01,84.69,0
4,2,315.45,25.9,499.68,0
7,3,366.17,10.86,14.08,1
1,5,47.53,0.12,66.54,1
3,4,155.55,4.96,1.7,1
3,2,212.24,15.74,32.21,0
3,4,218.79,7.42,43.11,0
5,4,404.16,9.65,4.34,0
3,2,103.82,1.96,7.22,0
1,3,58.99,0.84,11.63,0
5,4,204.56,19.91,213.15,0
6,2,302.06,13.37,49.56,0
4,4,125.48,8.07,224.51,1
4,1,176.76,10.82,1118.56,0
2,3,89.41,2.72,665.81,0
2,2,217.87,0.66,8.01,0
2,4,83.34,1.25,57.48,1
3,2,150.24,14.51,379.03,1
7,3,271.93,10.3,1.73,1
4,2,181.72,1.18,143.19,0
2,4,119.3,8.47,11.13,0
2,2,124.05,12.09,9.26,1
3,4,259.31,28.9,67.77,0
4,3,196.27,15.44,63.18,0
3,2,112.17,9.33,352.13,0
3,3,141.35,0.38,55.48,0
4,3,170.96,12.85,146.8,0
2,3,77.29,1.7,261.8,0
1,4,53.34,5.67,89.24,0
1,1,73.4,0.0,479.33,0
2,4,84.15,0.33,60.41,0
1,4,38.04,2.52,98.33,0
3,2,188.14,16.46,91.9,0
5,3,324.08,23.68,11.8,0
5,3,201.22,13.06,11.53,0
4,3,155.52,16.4,278.47,0
6,3,411.64,15.39,106.9,0
2,2,170.5,12.32,42.73,0
6,3,339.81,10.86,134.49,0
3,2,172.17,12.43,85.64,0
3,3,130.36,0.59,67.22,0
3,4,195.8,3.92,514.89,0
1,1,69.66,5.7,403.23,0
8,3,560.85,42.68,4.96,1
2,3,89.13,0.0,178.11,0
3,3,124.6,2.54,133.56,1
3,3,156.4,12.11,25.54,0
1,0,89.28,2.06,113.83,0
2,3,167.1,19.66,6.79,0
1,3,68.69,1.79,329.1,0
2,3,70.3,1.02,146.64,1
6,2,297.65,17.03,52.96,1
3,2,187.96,0.69,442.6,0
2,3,132.68,5.46,4.53,0
4,1,309.17,5.13,91.29,0
10,2,622.45,12.07,60.04,0
2,4,80.12,3.0,20.6,1
2,1,148.08,0.26,323.79,0
8,3,441.03,2.15,9.96,1
2,3,105.07,3.31,90.48,0
4,2,169.5,0.49,1814.85,0
2,2,145.7,17.7,140.35,0
7,3,531.14,34.72,170.09,0
9,2,638.16,0.95,202.02,0
5,1,396.86,12.36,160.8,1
3,2,238.41,6.52,72.0,1
3,1,158.83,3.52,139.72,0
2,5,120.38,11.09,662.03,0
6,2,219.7,0.45,591.67,0
7,3,341.76,10.92,88.99,0
3,3,140.07,11.04,60.82,0
4,3,224.98,15.44,33.55,1
2,3,98.24,9.32,2.15,1
3,4,191.76,18.89,512.2,0
4,4,189.74,3.09,152.45,0
3,2,119.47,3.05,2.29,1
3,2,162.32,12.78,588.48,0
1,5,70.57,1.59,1.79,0
5,4,181.62,4.64,28.46,0
6,3,242.83,0.86,87.53,0
8,4,274.16,27.69,17.89,0
5,3,384.65,0.7,6.02,0
4,3,182.09,6.49,1808.71,1
2,4,62.92,7.71,417.55,0
10,3,667.61,23.13,126.01,1
4,4,133.07,15.96,553.31,0
5,3,313.27,8.13,9.29,0
5,4,231.13,21.48,803.37,0
6,3,221.74,7.01,62.94,0
1,4,38.1,1.26,2024.9,0
2,3,97.12,0.78,129.67,0
4,3,313.15,6.07,93.23,0
6,4,241.99,0.65,120.23,0
5,2,177.21,2.15,7.61,1
3,4,165.61,0.13,2974.15,0
3,3,248.38,19.01,534.42,1
5,3,373.6,24.45,1364.66,0
5,3,383.49,43.06,414.92,0
4,3,221.66,19.62,65.22,0
2,3,117.93,0.54,8.44,0
7,4,440.82,1.74,44.64,0
4,4,312.22,1.77,321.84,0
5,3,328.89,12.52,9.43,0
2,3,87.27,8.48,571.44,0
3,4,118.47,2.96,25.04,0
6,4,324.69,5.42,560.75,0
1,4,36.96,1.22,20.03,0
4,4,156.79,3.48,495.05,0
3,3,129.64,9.96,122.37,1
5,4,189.81,4.67,1.3,1
2,4,111.0,4.06,127.01,1
2,4,118.14,0.7,336.97,0
7,3,467.38,0.42,529.53,0
4,4,167.08,4.3,22.85,0
1,5,26.51,2.1,391.12,0
2,2,101.82,12.67,381.31,0
10,1,805.03,30.18,138.46,0
2,1,103.2,2.09,131.29,0
4,2,238.44,0.76,16.0,0
3,4,114.62,4.39,32.85,0
6,2,305.33,7.42,0.55,1
5,4,237.52,5.45,4.15,0
4,4,187.42,15.64,49.71,0
1,4,60.73,1.26,55.27,1
6,3,230.8,0.86,8.81,0
3,3,201.11,12.45,26.97,0
7,2,365.18,11.86,404.85,0
3,2,119.78,10.05,1103.95,0
5,2,282.63,7.68,492.99,0
1,2,80.25,4.51,27.62,0
5,3,289.58,0.3,63.4,0
3,2,176.67,15.01,400.19,0
3,3,230.58,32.16,107.11,1
1,4,38.67,2.88,215.21,0
2,3,92.79,0.18,986.58,0
2,3,50.99,1.11,353.0,0
3,4,236.61,17.08,614.66,0
6,1,507.0,44.38,9.34,0
3,4,70.29,0.06,272.73,1
5,2,407.7,35.35,476.9,0
1,3,58.47,5.96,541.09,0
4,2,228.96,20.87,57.75,1
3,1,175.95,15.75,23.06,0
8,2,567.34,44.54,99.36,1
6,5,247.48,0.68,31.63,0
3,3,118.89,11.81,132.83,1
5,3,444.51,50.45,84.01,1
2,4,96.73,0.45,147.89,0
4,4,161.08,20.27,297.04,0
1,1,72.29,2.82,1532.47,0
3,4,92.6,10.47,98.29,0
2,4,118.69,5.07,524.8,0
5,3,171.23,8.42,129.52,0
3,3,182.23,0.0,1963.51,0
5,4,286.41,29.48,525.25,0
4,3,232.71,24.28,115.78,0
1,5,55.2,1.98,2.38,1
5,2,281.73,32.16,275.99,0
6,4,372.23,0.39,1695.13,0
6,3,350.99,0.46,221.37,0
4,3,194.94,6.6,373.37,0
5,4,303.34,3.4,513.67,0
5,5,273.83,0.76,2030.49,0
2,1,91.82,2.7,23.18,1
2,4,120.62,12.69,117.79,0
1,2,54.55,1.9,203.66,0
3,2,224.27,6.54,1473.25,0
3,1,212.97,7.34,1621.05,0
10,4,445.77,34.9,225.75,0
3,4,153.21,0.37,11.94,0
5,1,168.67,2.0,224.62,0
5,3,349.38,19.97,99.54,0
2,2,125.3,3.49,4.42,0
1,4,48.51,0.7,9.32,0
4,3,340.93,10.77,14.84,1
5,1,245.35,1.12,60.77,0
10,4,716.1,2.48,57.3,1
3,3,254.42,17.46,14.03,0
6,4,338.22,0.7,126.57,0
3,3,118.36,5.39,71.04,1
5,3,265.6,5.84,445.03,0
4,3,237.18,9.73,19.71,0
1,0,79.34,4.67,259.43,0
1,2,70.2,0.0,764.87,1
1,4,38.1,0.0,84.19,1
3,4,153.26,15.83,0.64,1
5,4,193.94,21.59,28.39,1
2,3,94.04,3.37,125.59,0
4,5,213.97,4.43,8.85,0
2,3,99.88,3.92,42.16,0
5,3,268.09,4.9,2714.87,0
5,2,267.19,10.66,451.7,0
5,4,151.87,0.49,5.58,0
4,3,195.96,4.8,11.1,0
2,3,188.37,6.98,11.94,0
5,1,369.33,11.53,148.45,0
2,2,77.02,1.49,1.39,1
2,1,189.55,7.45,294.51,0
2,3,192.14,1.24,360.7,0
4,2,178.51,0.77,116.49,0
5,4,202.21,0.77,338.72,0
4,4,338.77,3.49,38.52,0
3,4,119.64,2.8,559.45,0
