total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
5,2,282.63,7.52,492.99,1
1,2,80.25,3.89,27.62,0
5,3,289.58,0.0,63.4,0
3,2,176.67,15.32,400.19,0
3,3,230.58,31.97,107.11,1
1,4,38.67,2.91,215.21,0
2,3,92.79,0.04,986.58,0
2,3,50.99,0.97,353.0,0
3,4,236.61,16.97,614.66,1
6,1,507.0,44.4,9.34,1
3,4,70.29,0.06,272.73,1
5,2,407.7,35.08,476.9,0
1,3,58.47,5.75,541.09,0
4,2,228.96,20.69,57.75,1
3,1,175.95,15.81,23.06,0
8,2,567.34,44.57,99.36,1
6,5,247.48,0.75,31.63,1
3,3,118.89,12.1,132.83,1
5,3,444.51,50.51,84.01,1
2,4,96.73,0.71,147.89,0
4,4,161.08,20.3,297.04,0
1,1,72.29,3.08,1532.47,0
3,4,92.6,10.44,98.29,0
2,4,118.69,5.27,524.8,1
5,3,171.23,8.68,129.52,0
3,3,182.23,0.0,1963.51,0
5,4,286.41,29.7,525.25,0
4,3,232.71,24.68,115.78,0
1,5,55.2,2.1,2.38,1
5,2,281.73,32.24,275.99,1
6,4,372.23,0.32,1695.13,1
6,3,350.99,0.05,221.37,0
4,3,194.94,6.78,373.37,0
5,4,303.34,3.25,513.67,0
5,5,273.83,0.77,2030.49,1
2,1,91.82,2.69,23.18,1
2,4,120.62,12.7,117.79,0
1,2,54.55,1.86,203.66,0
3,2,224.27,6.34,1473.25,0
3,1,212.97,7.33,1621.05,0
10,4,445.77,34.92,225.75,0
3,4,153.21,0.56,11.94,1
5,1,168.67,1.85,224.62,0
5,3,349.38,19.79,99.54,0
2,2,125.3,3.56,4.42,1
1,4,48.51,1.01,9.32,1
4,3,340.93,10.83,14.84,1
5,1,245.35,1.43,60.77,1
10,4,716.1,2.1,57.3,1
3,3,254.42,17.45,14.03,0
6,4,338.22,0.8,126.57,1
3,3,118.36,5.6,71.04,1
5,3,265.6,5.96,445.03,0
4,3,237.18,9.94,19.71,0
1,0,79.34,4.25,259.43,1
1,2,70.2,0.0,764.87,1
1,4,38.1,0.0,84.19,1
3,4,153.26,16.1,0.64,1
5,4,193.94,21.66,28.39,1
2,3,94.04,3.91,125.59,0
4,5,213.97,4.38,8.85,0
2,3,99.88,3.78,42.16,0
5,3,268.09,4.79,2714.87,0
5,2,267.19,10.87,451.7,0
5,4,151.87,0.67,5.58,1
4,3,195.96,4.57,11.1,0
2,3,188.37,6.89,11.94,0
5,1,369.33,11.6,148.45,0
2,2,77.02,1.11,1.39,1
2,1,189.55,7.72,294.51,0
2,3,192.14,1.36,360.7,1
4,2,178.51,0.95,116.49,1
5,4,202.21,0.5,338.72,0
4,4,338.77,3.2,38.52,0
3,4,119.64,2.84,559.45,0
1,3,34.88,1.67,247.71,0
7,3,290.53,22.28,13.34,1
4,4,103.58,0.0,211.35,0
3,3,235.14,29.02,364.13,0
4,1,217.69,5.78,2885.01,0
2,3,101.13,4.23,1.0,1
2,3,142.0,1.77,7.58,1
3,3,195.97,2.27,140.59,0
2,2,184.67,15.64,135.35,1
2,4,62.62,1.82,128.66,0
6,4,306.71,4.2,112.02,1
4,2,231.8,9.63,16.19,0
3,3,141.79,11.87,99.39,0
5,4,89.38,0.22,2.59,0
7,0,277.22,22.93,216.6,1
1,2,73.69,1.73,18.6,1
6,3,363.62,13.28,134.9,1
4,4,345.54,38.71,482.29,1
2,4,100.26,6.39,2312.68,0
2,2,104.42,4.16,430.44,1
3,3,201.51,1.53,149.92,1
5,2,361.78,5.8,532.52,0
2,3,160.18,18.09,496.71,1
4,3,150.04,12.9,10.24,0
5,3,210.35,18.66,377.88,0
3,2,239.55,7.08,14.61,0
6,2,268.53,27.2,142.56,0
6,2,428.48,23.2,7.43,1
3,4,195.28,0.0,61.58,0
8,0,298.19,31.82,213.57,0
1,2,35.85,0.21,512.29,1
1,5,53.22,3.4,121.94,0
3,1,113.82,13.38,19.91,0
4,0,166.42,4.05,252.9,0
4,3,272.2,17.35,148.83,0
3,2,204.28,0.25,112.91,0
2,3,82.54,0.41,9.52,0
2,2,117.16,2.54,33.62,0
6,2,256.22,8.23,573.5,0
6,5,281.98,26.53,14.25,1
4,3,391.37,8.34,11.63,0
4,3,244.13,22.15,171.2,0
4,4,119.35,11.89,8.28,0
2,4,112.4,0.0,272.5,1
3,3,119.8,3.11,32.3,0
5,5,356.5,2.48,2.32,1
4,4,232.97,3.83,74.64,0
1,3,49.0,0.38,71.55,0
7,3,356.61,2.01,376.14,0
6,3,371.52,0.83,12.71,1
2,3,170.05,3.2,13.23,1
4,3,309.67,5.86,97.57,0
7,2,400.26,21.04,290.33,1
1,4,75.8,5.58,2666.39,0
4,2,190.92,15.36,2026.69,0
3,4,182.37,15.25,11.73,1
3,2,121.11,10.92,121.97,1
6,2,218.14,20.79,5.65,0
3,4,172.26,3.91,58.87,1
1,2,37.86,0.31,570.63,0
1,4,35.76,0.12,2072.33,0
1,4,58.06,1.19,2067.78,0
3,2,162.01,3.75,43.94,0
5,1,213.25,24.13,301.44,0
2,2,117.21,9.31,93.64,0
4,4,231.29,17.76,55.66,0
5,4,175.48,2.57,335.35,0
2,3,93.03,1.17,6.47,0
4,2,125.31,4.12,5.04,0
5,1,399.86,2.32,118.88,1
3,2,130.51,2.69,58.28,0
3,5,120.78,9.9,111.71,0
4,2,254.89,2.72,71.06,0
8,1,511.66,10.9,116.91,0
3,4,110.61,7.23,4.72,1
3,3,121.87,0.46,34.74,1
3,3,242.01,19.65,480.78,1
1,3,92.22,7.66,393.4,1
4,3,320.41,9.65,31.99,0
3,3,139.92,3.87,8.69,0
2,3,122.95,11.66,4.73,1
3,2,158.45,15.11,115.0,0
1,4,76.06,0.83,4.75,1
3,2,194.4,2.0,2410.17,0
1,3,28.77,1.43,127.03,1
1,3,52.98,0.0,130.73,1
6,3,386.93,0.5,112.36,1
7,3,515.51,38.23,10.31,0
2,3,118.34,2.97,129.38,0
4,4,155.23,0.76,148.22,1
2,3,119.65,0.77,78.12,1
3,3,153.01,1.95,7.39,0
3,3,152.63,0.24,0.89,0
2,3,130.08,8.74,332.18,0
5,4,172.76,4.26,580.97,1
2,3,130.71,2.54,2074.03,0
1,3,64.79,0.75,17.64,0
5,4,262.92,0.99,48.7,1
4,3,185.74,14.38,1458.47,0
3,3,281.55,30.01,95.72,0
3,3,158.24,5.35,140.35,0
3,2,185.58,22.71,38.15,0
3,4,156.78,13.48,147.77,0
3,1,254.11,18.68,41.97,0
3,4,101.84,2.95,87.51,1
4,4,215.25,14.73,12.15,0
5,3,241.24,16.26,745.12,0
5,2,279.95,8.43,186.86,0
3,3,292.36,0.75,559.83,0
3,4,240.58,7.24,46.51,1
3,0,147.32,13.17,1226.42,0
4,3,210.84,23.17,304.54,1
3,2,159.75,4.96,46.23,0
6,4,309.3,13.61,357.46,1
5,3,173.52,2.23,12.19,0
6,3,270.72,4.32,379.31,0
5,3,265.49,26.35,555.86,0
8,2,260.97,7.84,486.48,0
4,2,261.31,7.0,16.44,0
8,3,298.88,0.63,4.97,1
2,5,133.01,20.01,20.15,1
1,2,55.7,0.98,10.09,0
4,3,274.33,9.08,240.19,0
9,2,334.44,0.94,82.92,1
3,3,139.4,10.56,93.97,0
2,3,120.17,5.01,140.54,0
4,3,124.9,5.33,472.15,0
4,3,244.62,19.78,332.82,0
3,4,126.67,13.52,62.05,0
5,1,364.38,7.01,282.3,1
8,4,467.1,12.91,239.51,1
6,3,162.87,18.72,260.29,0
2,2,171.4,3.11,8.54,1
3,2,173.21,0.99,86.22,1
3,4,137.64,15.34,6.91,0
3,3,158.62,15.23,47.34,0
1,4,50.14,1.17,9.73,1
5,2,219.31,0.55,66.29,1
3,3,236.84,4.19,79.39,0
6,4,406.04,52.13,31.63,0
7,5,243.23,5.83,532.96,1
1,4,40.97,0.75,17.47,0
9,4,298.53,10.36,599.79,0
5,3,218.17,0.45,55.91,0
4,3,212.36,16.97,94.68,1
3,3,95.36,7.54,458.21,1
4,5,151.86,13.91,193.23,0
3,4,200.49,5.75,98.26,0
4,3,291.78,9.29,67.22,0
1,2,75.65,2.11,421.31,1
4,5,349.45,23.27,185.62,1
2,3,97.77,2.26,664.52,0
1,5,67.77,4.43,250.21,0
4,3,123.35,4.92,0.86,1
4,1,269.26,1.77,544.38,1
3,3,201.1,0.0,378.7,1
1,4,57.94,3.99,6.05,1
6,1,351.6,8.08,12.14,0
4,4,319.79,7.15,307.15,1
1,3,72.42,2.87,40.98,0
4,1,274.23,0.0,1770.17,1
3,3,188.85,0.74,567.02,1
1,0,66.56,4.71,94.34,0
4,0,360.12,9.02,21.42,0
5,4,439.15,13.0,197.25,1
5,4,372.29,0.53,80.2,1
2,2,103.42,0.0,133.93,0
6,1,509.2,13.5,7.06,0
3,1,207.81,4.93,15.26,1
7,4,290.09,0.35,69.47,0
1,3,49.58,1.3,50.17,0
3,2,150.52,14.88,2964.92,1
4,3,146.85,12.95,17.19,0
2,5,118.53,4.84,583.8,0
5,4,321.07,0.0,2473.6,0
4,3,398.27,31.6,163.59,0
1,4,29.42,0.17,1249.75,0
4,4,189.28,0.29,124.86,0
3,1,231.55,26.84,23.01,0
2,4,120.39,0.0,109.71,1
10,4,150.38,0.0,518.79,0
6,3,348.26,8.41,149.38,0
2,3,52.77,3.19,151.59,0
4,2,271.65,10.1,13.95,0
3,4,173.23,0.23,5.76,0
5,3,238.35,1.15,136.28,1
7,3,373.92,6.85,200.69,0
3,2,153.51,5.3,541.22,0
5,2,159.34,1.15,4.21,1
3,5,176.95,3.43,3.87,1
3,3,156.97,2.02,182.2,0
7,4,297.57,21.91,1.52,1
4,4,159.53,4.0,149.08,0
3,5,203.1,6.55,428.72,0
4,5,74.07,0.0,36.07,0
2,3,81.21,0.1,13.46,0
3,5,140.01,13.36,8.74,1
7,3,422.67,11.88,17.57,0
4,3,114.77,2.08,8.01,1
6,4,285.96,22.16,431.32,1
2,4,71.32,0.34,8.33,0
4,3,227.73,16.28,121.34,0
8,3,435.04,9.64,1787.29,0
3,4,253.49,9.11,11.52,0
2,3,93.98,1.28,596.1,1
4,3,84.27,7.72,25.6,0
3,4,99.23,2.35,1.64,1
2,4,108.33,2.46,188.7,0
6,2,124.97,5.88,465.21,0
10,3,318.66,26.4,106.03,0
4,0,122.6,14.12,239.99,0
5,4,164.85,6.72,43.43,1
6,2,346.39,1.4,122.0,1
5,4,307.67,8.88,7.47,1
1,3,72.12,9.5,56.87,0
2,2,125.2,10.37,11.15,0
1,4,57.23,1.5,2436.49,0
1,2,50.99,4.07,30.6,0
3,3,250.67,1.86,18.35,1
3,3,207.68,5.31,339.91,0
2,3,105.26,0.66,1.0,1
1,2,68.02,3.27,112.35,0
4,3,258.5,22.1,14.73,0
2,2,148.52,16.51,148.85,1
5,3,317.67,12.92,6.79,0
1,2,56.39,4.47,70.7,0
6,3,325.51,18.89,8.88,0
7,3,399.31,1.62,131.85,1
5,5,228.76,19.58,143.76,1
5,1,279.5,0.0,262.16,0
7,4,211.17,5.96,10.63,0
2,2,107.97,7.86,584.39,1
10,4,563.72,17.77,10.31,0
5,1,220.35,24.62,7.74,0
5,5,413.48,9.4,103.8,0
3,4,263.38,7.42,1451.99,0
4,1,244.91,20.65,216.99,0
4,2,172.66,16.43,830.91,0
4,3,197.53,1.17,94.04,1
5,3,398.15,30.06,62.47,0
1,3,54.47,4.34,32.5,1
3,3,142.21,12.4,46.59,0
3,4,65.23,1.65,141.79,1
2,3,150.4,0.6,61.04,0
2,2,135.19,1.2,7.27,1
2,0,135.01,2.67,105.37,0
3,2,174.44,5.13,50.05,0
3,3,155.74,13.26,6.25,1
1,3,60.43,1.46,475.74,0
7,4,137.01,3.73,91.37,0
5,2,222.85,8.49,5.83,1
5,3,411.8,12.29,11.53,1
2,2,84.53,0.0,71.59,0
4,5,202.87,14.57,448.03,0
4,3,157.07,1.05,73.69,1
9,3,447.25,45.09,1239.52,0
5,3,320.47,5.56,267.42,0
4,2,311.05,42.89,320.84,0
6,2,235.96,0.67,10.86,1
2,3,155.3,4.12,264.64,0
1,4,65.89,0.03,569.74,0
5,2,276.82,5.18,5.43,0
1,3,57.3,4.19,544.45,1
1,3,77.1,6.33,0.54,1
5,3,215.12,6.6,13.74,1
2,3,108.43,3.29,69.28,1
4,2,179.0,1.83,7.72,1
7,3,298.64,19.24,85.32,0
3,2,245.68,0.4,598.26,0
2,3,135.36,2.59,118.6,0
1,2,52.77,0.56,3.11,1
2,1,128.6,0.91,39.89,1
1,2,58.33,4.41,401.98,1
1,4,68.47,1.55,1482.33,0
3,2,175.75,4.2,10.33,0
3,2,200.22,5.58,2310.09,0
5,2,164.0,5.64,106.34,0
6,1,482.98,1.62,1233.43,0
5,3,173.68,2.69,427.96,1
4,4,226.75,0.64,2822.37,1
1,5,54.34,4.06,55.03,0
5,4,282.85,12.49,17.37,0
3,1,88.46,0.5,97.02,0
1,2,42.84,3.76,3.05,1
6,3,332.88,33.54,280.94,1
3,4,167.27,14.21,1246.47,1
2,3,65.75,0.0,67.13,0
6,3,299.21,9.02,0.94,1
6,3,370.01,30.35,10.94,1
3,2,144.52,4.83,105.43,1
3,3,186.43,2.62,149.57,0
4,1,315.79,8.11,211.07,0
5,3,176.74,9.6,138.88,1
1,3,41.81,2.8,7.48,0
4,3,165.63,0.6,27.8,1
7,2,285.75,4.25,459.29,1
2,4,58.68,0.43,125.42,1
6,4,465.55,30.04,26.8,0
7,4,359.71,7.24,459.06,0
2,3,99.66,7.87,115.08,0
5,2,291.6,39.39,2729.48,0
2,1,71.21,2.23,2330.82,0
5,3,327.53,11.5,4.46,1
5,2,252.01,4.5,83.2,0
2,2,106.96,0.03,71.55,1
5,3,276.58,17.68,121.44,1
5,3,233.89,7.41,491.41,0
3,2,216.68,0.95,343.11,1
2,5,66.23,1.47,56.29,0
1,4,64.76,0.0,98.82,0
4,1,310.92,7.21,129.13,1
8,2,533.21,36.91,1853.67,1
6,1,242.8,0.87,14.39,1
3,2,191.73,0.0,241.48,0
4,2,389.68,7.59,12.34,0
2,3,75.34,3.35,148.0,0
2,3,82.77,0.0,205.97,1
3,1,171.76,0.0,65.47,0
3,3,145.35,14.78,431.24,0
4,5,152.36,2.83,35.41,0
7,3,173.15,10.67,133.43,0
4,5,217.12,2.66,9.93,1
4,3,150.04,6.05,2315.89,0
2,3,133.72,11.79,419.33,1
10,3,482.3,11.14,418.96,0
5,4,239.39,17.11,2004.4,0
6,3,331.76,37.04,8.97,1
3,5,220.51,17.16,3.96,1
4,3,245.64,5.62,18.65,0
4,2,139.74,5.17,741.83,0
2,1,97.28,1.45,214.74,0
5,2,307.73,33.89,4.03,1
6,0,534.37,6.57,96.95,0
2,3,139.26,11.93,30.56,0
1,3,67.44,8.1,12.27,1
5,4,278.65,7.49,59.01,0
2,4,149.28,4.57,424.67,0
4,4,225.07,0.89,558.01,1
5,1,326.87,32.15,319.54,1
3,2,133.4,0.38,1625.69,0
5,3,262.41,18.69,1.23,1
4,2,125.64,4.36,39.77,0
6,1,205.57,4.96,135.11,1
5,3,359.65,0.89,16.6,1
6,4,254.85,17.84,14.3,0
1,4,57.59,2.28,510.08,1
2,4,103.21,0.0,91.78,0
1,3,55.96,0.62,2236.28,1
3,5,98.73,6.27,14.36,0
6,0,516.18,1.1,376.52,1
3,4,152.18,11.38,87.18,0
6,2,331.16,28.98,294.42,1
3,4,169.66,11.46,61.81,1
3,2,147.62,4.05,57.84,0
6,4,346.35,15.2,189.34,1
3,3,159.15,4.39,540.81,0
5,3,243.19,16.17,451.16,1
2,1,113.45,0.65,12.62,1
7,3,232.35,16.81,421.46,0
4,2,261.2,0.76,2751.91,0
5,3,192.05,0.75,2.59,1
1,2,72.53,4.56,184.34,0
3,3,184.64,20.11,291.05,0
6,2,527.69,1.2,146.93,1
6,3,390.53,25.77,91.64,0
1,5,78.6,6.91,2799.85,0
3,4,245.98,15.14,92.31,0
3,2,163.29,4.12,814.02,0
2,1,110.36,12.0,6.35,0
5,1,241.64,0.15,85.79,1
2,4,142.74,13.33,12.38,0
3,2,167.53,14.49,3.9,1
4,2,220.32,0.75,24.06,1
3,2,286.55,17.15,1.45,1
5,4,336.8,24.26,102.1,0
8,5,274.73,8.42,137.04,0
1,4,46.98,3.68,138.25,0
5,4,246.46,5.27,33.81,0
2,3,153.4,10.92,246.98,0
3,3,129.71,10.08,267.66,0
1,4,54.09,4.29,146.4,0
2,0,95.99,3.74,67.52,0
3,1,99.82,1.97,101.92,0
3,3,209.52,19.63,21.08,1
6,2,268.26,5.72,12.98,0
5,3,397.95,26.69,10.77,1
8,4,284.61,36.73,426.46,1
4,3,219.76,22.29,2673.46,0
2,4,89.49,0.21,1827.49,0
3,3,177.71,1.79,1240.79,0
3,2,79.92,0.52,6.69,1
3,2,82.4,9.11,58.78,1
4,2,240.6,9.65,47.83,1
4,0,238.39,25.03,521.35,1
3,1,239.79,22.03,422.04,0
2,2,176.13,5.03,206.61,1
1,2,48.55,0.05,110.84,0
2,3,134.9,3.33,469.12,1
1,3,55.12,1.79,537.89,0
5,4,147.77,12.72,38.9,0
1,2,68.59,5.79,57.56,1
5,4,275.89,19.55,100.4,1
3,2,153.34,2.49,149.48,1
1,5,43.43,0.0,363.62,0
5,2,361.06,0.42,4.83,0
4,4,130.79,1.54,46.23,1
2,2,124.96,4.27,1770.7,1
6,5,194.63,6.99,486.3,0
1,4,36.26,4.23,23.37,0
2,3,110.63,4.23,12.33,0
5,3,278.81,30.89,68.14,0
5,0,263.7,19.33,48.09,0
2,2,112.57,3.49,30.33,0
1,2,41.06,0.23,132.32,0
6,3,220.89,13.1,5.09,0
3,2,135.54,4.4,44.0,1
2,3,140.46,5.47,93.73,1
4,3,168.26,10.23,96.79,1
7,3,215.27,3.02,590.84,0
1,2,47.51,3.52,146.83,0
5,3,280.61,0.83,127.33,1
4,0,246.38,9.34,12.15,1
3,3,192.62,4.45,134.52,0
5,3,301.09,9.01,1608.47,0
8,2,439.28,24.53,34.47,0
2,3,129.18,9.13,18.52,1
2,4,116.86,9.08,67.1,1
7,4,436.95,20.03,14.25,1
4,4,283.01,4.68,97.66,1
3,1,204.41,21.68,29.67,1
4,2,285.03,3.4,2234.79,1
5,3,336.58,5.66,2968.72,1
5,5,235.55,24.23,2735.29,0
7,2,327.69,9.2,73.46,0
3,4,121.88,1.74,69.71,1
2,4,94.13,2.19,2266.05,1
4,5,335.31,9.29,501.6,0
3,1,177.97,5.49,58.55,0
4,3,205.53,17.64,105.73,1
3,3,170.59,6.27,22.89,0
2,3,61.66,1.74,106.72,1
3,3,155.23,4.59,12.78,1
5,4,359.72,6.29,75.57,1
5,4,262.21,11.25,149.73,0
3,1,221.9,7.26,459.51,1
2,3,98.76,2.26,89.51,0
3,3,172.18,13.24,304.83,0
5,5,382.48,43.8,0.72,1
3,3,130.89,10.49,83.58,1
5,3,293.71,16.33,146.84,1
4,2,278.68,0.58,96.78,1
2,3,142.86,2.83,443.62,0
5,2,161.76,14.23,0.56,1
1,3,75.51,0.62,10.42,1
4,4,288.9,7.21,448.1,0
2,0,60.94,4.74,1765.54,0
1,3,49.91,6.64,2391.86,1
4,5,186.15,18.3,51.64,1
3,2,282.23,5.63,145.92,1
5,2,216.9,3.51,457.76,0
5,3,292.03,21.73,126.06,1
5,4,250.88,7.68,18.21,1
3,3,103.3,8.71,581.72,1
4,3,299.4,0.32,320.66,0
4,1,252.94,1.75,15.08,1
3,5,181.87,0.63,1430.59,1
4,3,316.12,5.69,47.0,0
7,2,214.24,14.77,58.96,1
2,3,61.56,4.93,2939.46,0
6,3,311.47,24.27,242.35,0
1,3,53.12,3.05,2127.9,0
3,3,130.87,4.17,43.05,1
2,4,120.35,0.97,146.52,1
4,1,259.49,35.02,1128.48,0
2,3,116.07,0.47,121.56,0
6,3,226.39,24.75,13.25,1
6,0,484.87,7.89,42.54,1
4,4,179.64,3.06,14.06,0
3,1,194.77,5.38,145.45,0
7,1,440.13,6.67,1.7,1
6,1,396.78,36.99,150.66,0
3,2,162.17,4.86,670.76,0
5,2,303.28,26.46,2.77,1
4,3,128.65,7.67,8.84,1
4,3,371.08,9.69,80.8,0
3,1,177.56,20.77,82.59,0
3,4,171.23,10.68,59.46,1
1,2,65.5,1.14,2.05,0
3,3,102.69,2.19,764.76,0
5,0,354.99,6.75,148.82,0
7,3,563.3,14.58,6.19,0
8,0,466.41,1.18,101.13,1
4,2,418.15,25.53,121.44,1
4,3,253.1,26.92,62.11,0
2,3,80.27,0.37,103.74,0
5,2,324.68,7.36,0.82,1
1,4,49.43,0.74,40.82,0
2,2,108.96,8.52,65.75,0
4,1,215.35,87.39,126.37,0
3,2,188.47,4.99,144.95,1
1,3,47.24,3.02,107.18,0
6,5,386.31,6.7,400.33,1
3,3,165.2,5.87,4.81,1
1,3,83.63,11.65,42.07,0
1,1,62.63,0.36,546.2,0
2,4,185.93,21.37,40.92,0
2,2,137.53,0.0,15.77,0
5,4,327.06,9.09,463.07,0
3,4,139.95,4.37,1672.42,1
5,4,260.77,7.59,51.03,0
2,3,71.47,2.22,9.03,0
3,3,235.83,35.56,35.0,1
5,3,217.2,2.98,11.42,0
4,2,194.94,14.27,314.49,1
4,4,222.22,18.83,1404.57,1
7,3,162.17,1.99,13.53,0
2,3,135.73,11.0,79.21,1
3,3,156.37,4.14,95.92,0
6,2,444.7,11.86,437.4,0
1,4,42.74,0.23,102.0,0
1,3,54.3,1.31,52.25,0
2,4,62.9,1.1,84.23,0
4,5,240.62,14.38,169.26,0
2,4,165.74,13.11,8.0,0
2,2,72.18,0.34,344.52,1
3,4,163.7,6.12,551.13,0
4,3,123.9,3.58,12.96,0
2,2,105.29,0.67,1204.7,0
3,1,158.22,3.48,394.76,0
4,2,181.43,12.12,2.12,1
7,2,445.24,13.57,144.32,0
4,0,271.06,30.69,54.59,0
5,5,244.87,4.77,95.25,0
3,4,105.51,7.14,10.72,0
2,4,177.18,5.22,137.04,1
3,2,145.67,1.1,216.93,1
5,0,470.92,13.81,425.28,0
3,3,150.63,15.0,121.75,0
6,4,248.77,19.71,1373.71,0
9,5,497.58,17.74,11.2,0
1,4,65.52,2.17,6.53,0
1,4,49.06,3.72,312.96,0
2,2,120.58,3.41,62.12,1
3,2,229.43,4.73,36.66,0
2,2,185.15,5.5,478.13,0
6,2,385.01,1.56,55.42,1
1,4,47.76,0.24,2779.05,0
3,4,146.95,12.59,580.26,0
2,2,126.35,4.69,38.95,0
7,4,159.91,15.53,38.85,1
4,1,310.64,10.82,1961.44,0
7,3,420.57,14.67,116.53,1
8,3,414.23,44.55,252.88,0
3,2,162.21,0.37,63.26,1
2,4,133.78,0.17,230.86,0
2,2,89.36,8.75,14.05,1
2,3,142.4,1.31,1361.32,1
5,3,300.29,35.51,535.28,1
1,2,31.72,1.33,9.92,0
1,4,34.53,0.21,334.48,0
4,4,144.63,5.57,127.67,0
4,2,216.61,1.07,120.9,1
4,3,211.04,3.89,52.24,0
3,3,112.66,4.9,146.59,0
5,3,300.98,19.57,457.73,0
4,3,262.09,4.37,285.54,0
1,1,77.14,5.97,964.44,1
5,4,289.74,26.11,48.1,1
7,2,217.33,1.19,310.38,1
1,0,75.37,6.55,14.54,0
3,3,217.65,1.23,76.84,1
3,3,171.5,6.45,122.33,1
2,5,85.0,0.0,43.54,0
6,3,366.59,0.6,78.17,1
2,2,111.31,0.69,91.33,1
5,5,109.58,0.92,2317.48,1
4,3,239.84,1.6,134.29,1
4,4,222.67,0.0,75.66,0
2,2,53.19,0.15,141.76,0
2,1,131.11,12.81,510.99,0
1,4,59.07,0.44,22.22,1
2,3,118.0,0.33,139.46,0
3,2,107.56,0.76,53.61,0
6,3,363.89,35.27,12.77,1
3,2,218.38,6.05,124.08,0
5,1,221.72,21.22,116.44,1
3,3,168.59,6.06,502.53,0
5,4,340.87,10.77,1.25,1
8,2,280.42,22.18,144.3,0
2,3,132.41,2.79,23.29,0
6,2,156.1,11.37,524.37,0
4,1,206.3,7.35,27.4,0
5,3,381.13,10.63,66.48,1
4,3,195.25,13.51,6.52,1
3,2,149.31,4.97,521.12,0
2,3,134.17,0.55,45.77,1
1,3,38.45,2.69,308.3,1
4,4,338.82,0.0,582.02,1
10,4,428.71,1.14,102.41,1
5,0,269.8,4.67,796.7,0
3,3,197.01,6.09,49.96,1
6,3,407.93,0.42,111.84,0
5,4,418.73,14.34,64.36,0
2,1,107.76,16.98,6.15,0
1,3,61.3,5.48,426.58,0
1,4,54.92,0.14,137.42,1
6,2,268.94,18.85,69.36,1
6,2,286.13,10.55,2979.92,0
2,3,128.74,9.08,18.01,0
2,5,79.6,1.36,64.48,1
5,3,274.29,11.98,125.23,0
7,3,512.13,58.1,178.53,1
5,0,277.58,5.32,80.46,1
4,3,226.33,5.18,11.42,0
2,3,111.97,0.15,117.04,0
4,2,159.39,2.23,64.54,1
2,3,72.41,6.63,95.48,1
5,3,277.87,6.16,6.87,1
3,0,214.03,2.99,239.46,0
6,4,268.31,8.08,143.82,1
3,4,84.23,1.31,480.72,0
6,3,402.91,0.05,550.67,0
3,4,118.54,4.46,22.88,0
3,2,176.53,6.43,81.15,1
4,2,188.86,0.73,2.71,1
1,3,48.61,20.89,48.74,0
7,1,474.36,45.76,531.21,1
4,4,226.85,16.99,462.61,1
4,3,149.05,13.35,1.51,1
6,2,469.19,7.51,73.59,1
6,3,475.37,62.6,1.18,1
4,2,375.28,8.91,315.44,0
7,2,324.82,23.72,293.24,0
1,3,60.51,0.73,115.8,0
1,3,50.98,0.39,577.78,1
4,3,346.7,32.75,5.28,0
3,3,181.19,14.67,21.24,0
3,4,199.59,28.07,3.73,1
3,1,245.48,25.03,118.06,0
3,4,203.71,14.72,1313.84,0
6,2,388.36,31.27,93.34,1
4,2,152.63,2.97,12.19,0
10,3,407.96,11.54,67.23,0
5,5,174.53,15.88,7.99,0
2,0,148.45,0.0,11.86,0
2,3,119.85,5.05,19.65,0
3,3,184.31,3.87,148.64,0
6,3,225.2,6.38,1904.52,1
1,0,46.41,4.51,50.53,0
2,3,122.25,4.6,13.83,1
6,1,300.08,43.48,143.79,0
4,1,138.78,9.17,2959.78,1
2,3,145.47,20.65,28.21,1
2,3,102.92,2.41,2217.31,0
6,4,474.57,13.41,8.94,0
6,0,272.88,14.95,302.78,0
2,3,177.98,4.01,2914.95,0
3,0,145.05,9.72,139.44,1
6,3,455.52,30.01,227.33,0
5,3,340.86,0.46,148.76,1
5,3,266.63,16.9,269.25,0
4,3,288.38,5.8,2.92,1
7,4,201.15,18.7,4.95,1
3,3,140.96,4.69,63.17,1
2,3,108.43,3.63,10.24,0
5,4,351.6,12.56,34.24,1
4,2,164.93,4.64,2470.91,1
6,2,343.84,37.03,13.88,0
1,3,74.54,0.41,10.91,1
6,4,321.21,28.72,253.71,0
2,3,152.12,8.84,576.79,0
4,1,154.24,17.43,532.82,0
1,5,42.79,1.95,459.37,0
4,3,314.37,23.89,103.44,0
5,4,264.33,0.37,269.0,1
3,3,133.9,4.1,6.28,0
2,3,114.61,9.48,135.46,1
4,5,259.01,30.35,83.11,0
6,3,130.5,0.17,3.39,1
3,2,221.7,20.81,90.91,0
2,5,162.65,0.76,3.06,1
2,3,141.3,0.63,357.69,1
7,0,258.02,7.02,110.39,0
3,3,146.13,5.38,333.21,1
1,1,54.33,4.71,273.21,0
5,3,241.71,7.39,129.35,1
5,4,192.23,16.66,48.21,0
2,3,129.91,0.0,533.67,0
9,3,206.84,6.08,50.05,0
4,4,167.67,17.9,91.13,0
4,4,210.45,5.26,30.97,1
3,3,113.76,4.24,30.1,1
6,3,214.96,4.9,310.84,0
2,5,117.91,2.8,10.91,1
2,2,115.11,13.03,8.72,1
2,2,126.3,15.77,133.33,1
